Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-05-16 23:00:00,0,1,0,15.6,902,14.1,0.00 
2019-05-16 23:15:00,0,0,0,15.2,902.4,15.2,0.00 
2019-05-16 23:30:00,0,0,0,14.8,902.3,15.9,0.00 
2019-05-16 23:45:00,0,0,0,14.5,901.9,16.4,0.00 
2019-05-17 00:00:00,0,0,0,14.3,902,16.6,0.00 
2019-05-17 00:15:00,0,0,0,14.1,901.9,16.4,0.00 
2019-05-17 00:30:00,0,0,0,14,902,16.2,0.00 
2019-05-17 00:45:00,0,0,0,13.7,902,15.9,0.00 
2019-05-17 01:00:00,0,1,0,13.5,901.7,15.5,0.00 
2019-05-17 01:15:00,0,0,0,13.3,902.2,14.9,0.00 
2019-05-17 01:30:00,0,1,0,13.1,902,15.6,0.00 
2019-05-17 01:45:00,0,1,0,12.7,901.2,16.4,0.00 
2019-05-17 02:00:00,0,0,0,12.5,901.7,17.4,0.00 
2019-05-17 02:15:00,0,0,0,12.3,902.4,18.9,0.00 
2019-05-17 02:30:00,0,0,0,12.1,902.5,19.7,0.00 
2019-05-17 02:45:00,0,0,0,12.1,902.4,20.1,0.00 
2019-05-17 03:00:00,0,0,0,11.8,901.7,20.6,0.00 
2019-05-17 03:15:00,0,0,0,11.7,902,20.4,0.00 
2019-05-17 03:30:00,0,0,0,11.8,902.1,20.6,0.00 
2019-05-17 03:45:00,0,0,0,11.6,901.6,20.6,0.00 
2019-05-17 04:00:00,0,0,0,11.6,901.8,21.3,0.00 
2019-05-17 04:15:00,0,0,0,11.5,902.9,21.6,0.00 
2019-05-17 04:30:00,0,1,0,11.2,902.5,23.3,0.00 
2019-05-17 04:45:00,0,1,0,11,902.5,23.7,0.00 
2019-05-17 05:00:00,0,0,0,10.8,902.5,24.6,0.00 
2019-05-17 05:15:00,0,0,0,10.8,903,25.6,0.00 
2019-05-17 05:30:00,0,0,0,10.8,902.7,26.5,0.00 
2019-05-17 05:45:00,0,0,0,10.7,903.3,27.6,0.00 
2019-05-17 06:00:00,0,0,0,10.8,903.5,27.5,0.00 
2019-05-17 06:15:00,2,1,1,10.7,903.8,27.4,0.00 
2019-05-17 06:30:00,8,0,8,10.6,904.1,27.8,0.03 
2019-05-17 06:45:00,21,1,18,10.5,904.3,28,0.35 
2019-05-17 07:00:00,44,12,38,10.7,904.2,27.5,1.17 
2019-05-17 07:15:00,75,66,54,10.8,904.5,28.3,1.89 
2019-05-17 07:30:00,74,18,62,11,904.2,28.1,2.48 
2019-05-17 07:45:00,119,118,75,11.5,904.2,27.5,3.66 
2019-05-17 08:00:00,154,133,81,11.5,904.5,27,5.12 
2019-05-17 08:15:00,212,147,86,11.9,904.7,27.2,7.44 
2019-05-17 08:30:00,267,170,92,12.2,904.7,27.7,10.20 
2019-05-17 08:45:00,323,177,100,12.7,904.6,27.6,12.98 
2019-05-17 09:00:00,396,198,106,12.9,904.6,26.4,15.99 
2019-05-17 09:15:00,472,225,120,13.3,904.5,26.2,16.81 
2019-05-17 09:30:00,537,234,132,13.5,904.5,27.3,15.72 
2019-05-17 09:45:00,600,255,134,14,904.4,26.3,14.15 
2019-05-17 10:00:00,685,287,181,14.3,904.1,26.2,13.77 
2019-05-17 10:15:00,589,175,183,14.6,904,25.2,13.52 
2019-05-17 10:30:00,666,219,213,15.2,904.1,23.8,13.02 
2019-05-17 10:45:00,791,312,198,15.6,904.8,22.1,12.54 
2019-05-17 11:00:00,817,316,189,16.3,904.9,19.1,12.97 
2019-05-17 11:15:00,729,151,368,16.9,905.4,16.9,13.19 
2019-05-17 11:30:00,735,120,380,16.7,905.3,16.6,12.76 
2019-05-17 11:45:00,787,204,235,16.9,905.1,16.1,12.95 
2019-05-17 12:00:00,977,392,174,17.7,904.4,14.4,12.85 
2019-05-17 12:15:00,1009,552,226,17.7,904.9,13.3,12.91 
2019-05-17 12:30:00,677,76,392,17.4,905.5,13,12.86 
2019-05-17 12:45:00,909,271,357,17.4,905.6,12,12.79 
2019-05-17 13:00:00,730,154,367,16.5,905.1,12.9,12.83 
2019-05-17 13:15:00,430,12,319,16.6,905,12.8,12.81 
2019-05-17 13:30:00,697,115,401,16.1,905.3,12.9,12.56 
2019-05-17 13:45:00,317,2,287,15.2,905.5,14.4,12.75 
2019-05-17 14:00:00,459,10,370,15.1,905.7,16.8,12.92 
2019-05-17 14:15:00,577,68,370,15,905.8,17.1,12.83 
2019-05-17 14:30:00,427,11,337,14.7,905.4,18.5,12.72 
2019-05-17 14:45:00,305,3,259,14.5,905.8,15.6,12.71 
2019-05-17 15:00:00,304,2,275,14.1,905.9,14.9,12.73 
2019-05-17 15:15:00,342,1,304,14.8,905.7,13.3,12.53 
2019-05-17 15:30:00,407,10,326,14.5,905.2,13.5,12.51 
2019-05-17 15:45:00,596,87,311,15.3,905,11.4,12.44 
2019-05-17 16:00:00,587,197,288,16.2,904.7,11.1,12.29 
2019-05-17 16:15:00,300,5,251,15.9,904.9,11.6,12.17 
2019-05-17 16:30:00,595,251,271,16.7,904.9,10.9,12.53 
2019-05-17 16:45:00,696,482,186,16.9,904.9,10.4,12.46 
2019-05-17 17:00:00,325,54,219,17.3,904.9,9.7,12.18 
2019-05-17 17:15:00,296,24,235,17.3,904.7,10.8,12.37 
2019-05-17 17:30:00,318,112,193,17.4,904.9,10.8,12.15 
2019-05-17 17:45:00,172,3,158,17,904.7,10.6,8.94 
2019-05-17 18:00:00,300,114,202,17.2,904.9,9.6,11.15 
2019-05-17 18:15:00,233,107,171,17.1,904.8,9.1,9.52 
2019-05-17 18:30:00,174,75,124,17.2,904.9,8.7,9.53 
2019-05-17 18:45:00,207,122,141,17.4,904.9,7.6,8.94 
2019-05-17 19:00:00,138,63,102,17.1,904.9,8.6,7.59 
2019-05-17 19:15:00,122,43,106,17.3,905,9.1,5.47 
2019-05-17 19:30:00,102,83,85,16.9,905.1,8.6,3.60 
2019-05-17 19:45:00,73,46,65,16.9,905,9.4,2.77 
2019-05-17 20:00:00,55,5,50,16.6,905.1,8.9,1.77 
2019-05-17 20:15:00,22,1,22,16.4,905.1,8.9,0.69 
2019-05-17 20:30:00,11,1,11,16.3,905.6,9.4,0.07 
2019-05-17 20:45:00,6,0,6,15.9,905.9,9.4,0.00 
2019-05-17 21:00:00,0,0,0,15.8,906.4,9.2,0.00 
2019-05-17 21:15:00,0,0,0,15.5,906.3,9.6,0.00 
2019-05-17 21:30:00,0,0,0,15.4,906.5,9.9,0.00 
2019-05-17 21:45:00,0,0,0,15.2,906.7,10.3,0.00 
2019-05-17 22:00:00,0,0,0,14.9,907.4,10.9,0.00 
2019-05-17 22:15:00,0,0,0,14.7,907.5,11.2,0.00 
2019-05-17 22:30:00,0,0,0,14.5,907.5,12.2,0.00 
2019-05-17 22:45:00,0,0,0,14.2,907.9,12.6,0.00 
2019-05-17 23:00:00,0,0,0,14.1,907.9,11.9,0.00 
2019-05-17 23:15:00,0,0,0,13.9,908,12.2,0.00 
2019-05-17 23:30:00,0,1,0,13.6,907.5,13.4,0.00 
2019-05-17 23:45:00,0,0,0,13.3,907.7,14.3,0.00 
2019-05-18 00:00:00,0,1,0,13,908.1,14.1,0.00 
2019-05-18 00:15:00,0,0,0,12.6,908,14.2,0.00 
2019-05-18 00:30:00,0,0,0,12.7,908.2,14.5,0.00 
2019-05-18 00:45:00,0,1,0,12.4,908.7,16,0.00 
2019-05-18 01:00:00,0,1,0,12.1,908.9,16.7,0.00 
2019-05-18 01:15:00,0,0,0,12,909.2,17.6,0.00 
2019-05-18 01:30:00,0,0,0,11.8,909.4,17.8,0.00 
2019-05-18 01:45:00,0,0,0,11.7,909.8,18.4,0.00 
2019-05-18 02:00:00,0,0,0,11.5,909.8,19.5,0.00 
2019-05-18 02:15:00,0,0,0,11.7,909.5,19.3,0.00 
2019-05-18 02:30:00,0,0,0,11.2,909.6,19.3,0.00 
2019-05-18 02:45:00,0,1,0,11,909.7,18.5,0.00 
2019-05-18 03:00:00,0,0,0,10.7,910.4,16.5,0.00 
2019-05-18 03:15:00,0,1,0,10.3,910.5,16.1,0.00 
2019-05-18 03:30:00,0,0,0,10.1,910.7,17.1,0.00 
2019-05-18 03:45:00,0,0,0,9.9,910.9,18.3,0.00 
2019-05-18 04:00:00,0,0,0,9.5,911.1,18.8,0.00 
2019-05-18 04:15:00,0,1,0,9.2,911.2,19.7,0.00 
2019-05-18 04:30:00,0,0,0,9.2,911,20.2,0.00 
2019-05-18 04:45:00,0,0,0,8.9,911.3,22,0.00 
2019-05-18 05:00:00,0,1,0,8.5,911.4,25.9,0.00 
2019-05-18 05:15:00,0,0,0,8.1,911.8,28.2,0.00 
2019-05-18 05:30:00,0,0,0,7.9,911.8,28.6,0.00 
2019-05-18 05:45:00,0,0,0,7.8,912.2,27.4,0.00 
2019-05-18 06:00:00,0,0,0,7.8,912.4,27.7,0.00 
2019-05-18 06:15:00,2,1,2,7.6,912.7,28,0.00 
2019-05-18 06:30:00,9,1,9,7.3,912.9,28.7,0.04 
2019-05-18 06:45:00,22,3,21,7.1,913.4,32.7,0.41 
2019-05-18 07:00:00,50,71,33,7.3,914,32.4,0.98 
2019-05-18 07:15:00,76,98,45,7.4,914.1,30.8,1.57 
2019-05-18 07:30:00,98,117,53,7.7,914.6,29.2,2.05 
2019-05-18 07:45:00,111,142,62,8,914.7,26,3.20 
2019-05-18 08:00:00,157,154,71,8.1,914.6,26.6,5.06 
2019-05-18 08:15:00,216,164,73,8.2,914.5,27.1,7.74 
2019-05-18 08:30:00,283,210,66,9,914.6,25.2,10.65 
2019-05-18 08:45:00,343,225,67,9.5,915.1,23.5,11.50 
2019-05-18 09:00:00,420,244,68,10.8,915.1,20,11.88 
2019-05-18 09:15:00,506,292,71,10.3,915.1,16,11.92 
2019-05-18 09:30:00,577,294,88,10.9,915.5,9.9,13.19 
2019-05-18 09:45:00,646,313,98,11.1,915.8,7,13.98 
2019-05-18 10:00:00,684,303,130,11.3,915.5,5,21.25 
2019-05-18 10:15:00,724,307,146,11.6,915.8,4.5,29.62 
2019-05-18 10:30:00,776,355,131,11.8,915.8,3.6,32.35 
2019-05-18 10:45:00,799,421,141,11.6,915.9,3.9,34.33 
2019-05-18 11:00:00,851,482,154,12.8,915.9,3.3,35.94 
2019-05-18 11:15:00,889,541,169,12.6,916,2.6,37.65 
2019-05-18 11:30:00,942,567,163,13.9,915.6,1.6,38.26 
2019-05-18 11:45:00,974,582,164,14.3,915.6,0.6,39.76 
2019-05-18 12:00:00,979,552,179,14.1,915.6,2.2,41.06 
2019-05-18 12:15:00,1004,552,188,14.4,915.3,2.4,41.65 
2019-05-18 12:30:00,1046,589,172,14.7,915.2,1.8,43.21 
2019-05-18 12:45:00,1087,613,169,15,915.3,1,43.76 
2019-05-18 13:00:00,1116,635,163,15,915.2,1.1,44.24 
2019-05-18 13:15:00,1134,668,142,16,915.3,1,44.00 
2019-05-18 13:30:00,1156,682,146,16,915.4,0.4,44.13 
2019-05-18 13:45:00,1162,694,142,16.2,915.3,6553.5,44.02 
2019-05-18 14:00:00,1133,678,142,16.5,915.3,0.5,44.07 
2019-05-18 14:15:00,1102,669,138,16.7,915.2,6552.5,43.65 
2019-05-18 14:30:00,1112,706,131,16.7,915.2,6551.3,42.55 
2019-05-18 14:45:00,1074,696,128,17.4,915.2,6550.7,42.16 
2019-05-18 15:00:00,1052,688,130,17,915,6550.9,41.13 
2019-05-18 15:15:00,1013,671,130,17.3,915.2,6551,40.44 
2019-05-18 15:30:00,976,670,125,17.5,915.3,6550.9,38.94 
2019-05-18 15:45:00,930,665,121,17.5,915.2,6550.6,38.07 
2019-05-18 16:00:00,884,668,118,16.8,914.9,6551,36.19 
2019-05-18 16:15:00,827,672,108,18.6,915,6551.3,35.06 
2019-05-18 16:30:00,786,683,102,18.6,914.7,0,33.22 
2019-05-18 16:45:00,733,674,90,18,915,0.2,30.79 
2019-05-18 17:00:00,701,675,86,17.9,915,0.1,28.76 
2019-05-18 17:15:00,650,667,76,18.1,914.9,0,26.79 
2019-05-18 17:30:00,608,690,68,17.8,914.9,0.1,24.55 
2019-05-18 17:45:00,542,695,60,17.9,914.9,6553.1,21.66 
2019-05-18 18:00:00,458,688,54,17.9,915,6552.9,18.47 
2019-05-18 18:15:00,373,663,50,18.3,915,6553.4,15.68 
2019-05-18 18:30:00,308,657,49,17.6,915.1,6552.9,12.53 
2019-05-18 18:45:00,240,630,45,18,915,6553.2,9.54 
2019-05-18 19:00:00,185,607,42,17.7,915,6553,6.66 
2019-05-18 19:15:00,125,581,37,17.6,915.2,6553.2,4.16 
2019-05-18 19:30:00,97,539,34,17.7,915,6553.1,2.31 
2019-05-18 19:45:00,83,484,31,17.6,915,6553.2,1.28 
2019-05-18 20:00:00,62,425,25,17.6,915.1,6553.4,0.94 
2019-05-18 20:15:00,41,331,20,17.6,915.1,6552.9,0.66 
2019-05-18 20:30:00,21,205,13,17.2,915.2,6553.2,0.29 
2019-05-18 20:45:00,4,62,4,17,915.2,0.4,0.01 
2019-05-18 21:00:00,0,1,0,16.5,915.3,1.4,0.00 
2019-05-18 21:15:00,0,1,0,16.2,915.5,2.1,0.00 
2019-05-18 21:30:00,0,1,0,15.8,915.7,2.9,0.00 
2019-05-18 21:45:00,0,0,0,15.4,915.8,3.4,0.00 
2019-05-18 22:00:00,0,0,0,15,915.8,4.3,0.00 
2019-05-18 22:15:00,0,0,0,14.7,916,3.7,0.00 
2019-05-18 22:30:00,0,1,0,14.2,916.2,3.4,0.00 
2019-05-18 22:45:00,0,0,0,13.9,916.4,3.3,0.00 
2019-05-18 23:00:00,0,0,0,13.5,916.3,3,0.00 
2019-05-18 23:15:00,0,0,0,13.3,916.2,3.4,0.00 
2019-05-18 23:30:00,0,0,0,13,916.3,3.5,0.00 
2019-05-18 23:45:00,0,0,0,12.7,916.2,4,0.00 
2019-05-19 00:00:00,0,0,0,12.5,916.1,3.8,0.00 
2019-05-19 00:15:00,0,1,0,12.2,916.4,3.8,0.00 
2019-05-19 00:30:00,0,0,0,12.1,916.5,4.4,0.00 
2019-05-19 00:45:00,0,0,0,11.9,916.8,4,0.00 
2019-05-19 01:00:00,0,0,0,11.9,916.7,4.5,0.00 
2019-05-19 01:15:00,0,1,0,11.5,916.5,4.5,0.00 
2019-05-19 01:30:00,0,0,0,11.5,916.5,4.6,0.00 
2019-05-19 01:45:00,0,1,0,11.2,916.6,4.7,0.00 
2019-05-19 02:00:00,0,0,0,11.1,916.8,4.6,0.00 
2019-05-19 02:15:00,0,1,0,10.4,916.8,5.3,0.00 
2019-05-19 02:30:00,0,0,0,10.2,916.8,5.5,0.00 
2019-05-19 02:45:00,0,1,0,10,916.8,5.8,0.00 
2019-05-19 03:00:00,0,0,0,10,916.7,5.8,0.00 
2019-05-19 03:15:00,0,0,0,10.2,916.4,5.6,0.00 
2019-05-19 03:30:00,0,1,0,9.9,916.4,6.1,0.00 
2019-05-19 03:45:00,0,0,0,10,916.5,6,0.00 
2019-05-19 04:00:00,0,2,0,8.9,916.6,7.2,0.00 
2019-05-19 04:15:00,0,1,0,8.3,916.8,7.8,0.00 
2019-05-19 04:30:00,0,1,0,8,916.8,8.3,0.00 
2019-05-19 04:45:00,0,0,0,7.8,916.5,9,0.00 
2019-05-19 05:00:00,0,1,0,7.5,916.5,8.9,0.00 
2019-05-19 05:15:00,0,1,0,7.3,916.4,9.3,0.00 
2019-05-19 05:30:00,0,0,0,7.4,916.3,8.6,0.00 
2019-05-19 05:45:00,0,1,0,6.9,916.5,9.1,0.00 
2019-05-19 06:00:00,0,1,0,7,916.8,8.7,0.00 
2019-05-19 06:15:00,3,14,3,6.7,916.6,8.7,0.00 
2019-05-19 06:30:00,16,60,12,6.8,916.7,9.2,0.17 
2019-05-19 06:45:00,36,94,19,6.6,916.6,9.1,0.58 
2019-05-19 07:00:00,59,113,25,6.9,916.5,9.3,0.88 
2019-05-19 07:15:00,82,133,31,7.5,916.6,8.5,1.21 
2019-05-19 07:30:00,101,146,36,7.7,916.8,8,1.64 
2019-05-19 07:45:00,103,170,39,8.3,916.9,7.8,2.77 
2019-05-19 08:00:00,156,180,42,9.1,917,6.8,4.86 
2019-05-19 08:15:00,223,181,44,9.8,916.8,5.9,7.70 
2019-05-19 08:30:00,283,201,47,10.6,916.6,5.1,10.85 
2019-05-19 08:45:00,349,212,49,11.3,916.7,4.5,14.08 
2019-05-19 09:00:00,431,254,52,12.1,916.7,3.3,17.32 
2019-05-19 09:15:00,518,295,54,13.4,916.5,2.3,20.44 
2019-05-19 09:30:00,599,316,56,13.7,916.6,1.1,23.40 
2019-05-19 09:45:00,667,338,58,15.1,916.6,6553.3,26.16 
2019-05-19 10:00:00,727,358,63,16.4,916.4,6552.5,28.81 
2019-05-19 10:15:00,770,374,65,17.3,916.3,6551.6,30.14 
2019-05-19 10:30:00,803,398,74,18.1,916.3,6550.8,29.33 
2019-05-19 10:45:00,840,412,79,18.8,916.1,6550.2,29.15 
2019-05-19 11:00:00,882,418,82,18.9,915.9,6549.3,29.05 
2019-05-19 11:15:00,914,453,84,20,915.8,6548.9,29.20 
2019-05-19 11:30:00,962,621,92,20.2,915.8,6548.5,23.56 
2019-05-19 11:45:00,998,507,95,20.1,915.9,6548.3,21.62 
2019-05-19 12:00:00,1034,688,88,21.1,915.7,6547.9,22.08 
2019-05-19 12:15:00,1060,699,85,21.4,915.7,6548,22.58 
2019-05-19 12:30:00,1054,647,115,21.6,915.5,6547.8,23.76 
2019-05-19 12:45:00,1123,718,92,22.3,915.4,6547.3,24.96 
2019-05-19 13:00:00,1071,676,81,22.5,915,6546.9,25.30 
2019-05-19 13:15:00,1169,751,77,22.5,915,6546.9,24.62 
2019-05-19 13:30:00,1192,753,86,23.2,914.9,6547.1,24.77 
2019-05-19 13:45:00,1189,762,84,22.9,914.7,6547,25.33 
2019-05-19 14:00:00,1163,727,97,23.4,914.6,6547.5,25.04 
2019-05-19 14:15:00,897,497,119,23.9,914.4,6547,25.26 
2019-05-19 14:30:00,1182,739,124,24,914.2,6546.7,24.93 
2019-05-19 14:45:00,1163,759,116,24.3,914.3,6547.1,25.59 
2019-05-19 15:00:00,1101,674,163,24.4,913.7,6546.9,26.87 
2019-05-19 15:15:00,961,550,167,24.2,913.5,6547.4,26.43 
2019-05-19 15:30:00,874,477,187,24.7,913.3,6547.3,26.24 
2019-05-19 15:45:00,994,670,155,24.8,913,6547,28.03 
2019-05-19 16:00:00,977,707,165,25.7,913,6547.1,30.32 
2019-05-19 16:15:00,783,558,162,25.2,912.9,6548,29.81 
2019-05-19 16:30:00,828,767,83,25.5,912.6,6546.7,33.99 
2019-05-19 16:45:00,791,779,73,25.5,912.4,6546.9,31.75 
2019-05-19 17:00:00,763,769,78,25.5,912.4,6546.9,29.99 
2019-05-19 17:15:00,698,747,67,26,912.2,6546.7,27.18 
2019-05-19 17:30:00,650,749,68,25.6,912.3,6546.7,23.83 
2019-05-19 17:45:00,590,732,85,25.5,911.9,6547.1,20.42 
2019-05-19 18:00:00,403,555,66,25.6,912,6546.9,16.85 
2019-05-19 18:15:00,395,681,61,26,911.9,6547.3,15.76 
2019-05-19 18:30:00,304,565,69,26,911.9,6547.1,11.65 
2019-05-19 18:45:00,225,383,84,25.8,911.9,6547.4,9.52 
2019-05-19 19:00:00,220,449,89,25.8,911.9,6547.3,7.93 
2019-05-19 19:15:00,133,299,67,25.8,911.8,6547.6,4.76 
2019-05-19 19:30:00,110,369,58,25.7,911.8,6547.8,3.29 
2019-05-19 19:45:00,90,334,46,25.4,911.8,6548,2.23 
2019-05-19 20:00:00,60,105,42,24.8,911.8,6547.7,1.78 
2019-05-19 20:15:00,48,182,34,24.4,912,6548.6,1.28 
2019-05-19 20:30:00,19,41,16,23.8,912.2,6549.2,0.37 
2019-05-19 20:45:00,5,2,6,23,912.2,6549.2,0.02 
2019-05-19 21:00:00,0,0,0,22.7,912.5,6549.6,0.00 
2019-05-19 21:15:00,0,1,0,21.9,912.6,6550.1,0.00 
2019-05-19 21:30:00,0,2,0,20.9,912.9,6550.6,0.00 
2019-05-19 21:45:00,0,1,0,20.4,912.9,6551,0.00 
2019-05-19 22:00:00,0,0,0,20.4,913.2,6551.9,0.00 
2019-05-19 22:15:00,0,0,0,20.2,913.3,6552.4,0.00 
2019-05-19 22:30:00,0,1,0,19.8,913.6,6552.5,0.00 
2019-05-19 22:45:00,0,0,0,19.7,913.6,6552.9,0.00 
2019-05-19 23:00:00,0,0,0,19,913.9,6553.5,0.00 
2019-05-19 23:15:00,0,0,0,19,913.7,6552.6,0.00 
2019-05-19 23:30:00,0,0,0,19,914,6552.7,0.00 
2019-05-19 23:45:00,0,1,0,18.8,913.9,6553,0.00 
2019-05-20 00:00:00,0,0,0,18.7,914,6553.2,0.00 
2019-05-20 00:15:00,0,2,0,18.2,914,6553.3,0.00 
2019-05-20 00:30:00,0,0,0,18.3,914,6553.4,0.00 
2019-05-20 00:45:00,0,0,0,18.4,913.8,6553.2,0.00 
2019-05-20 01:00:00,0,1,0,17.7,913.8,0,0.00 
2019-05-20 01:15:00,0,0,0,17.7,913.8,0,0.00 
2019-05-20 01:30:00,0,0,0,16.7,913.9,0.3,0.00 
2019-05-20 01:45:00,0,1,0,16.4,913.8,1.2,0.00 
2019-05-20 02:00:00,0,0,0,16.6,913.7,0.7,0.00 
2019-05-20 02:15:00,0,1,0,15.7,913.8,1.7,0.00 
2019-05-20 02:30:00,0,1,0,15.3,913.5,1.9,0.00 
2019-05-20 02:45:00,0,0,0,14,913.5,3.6,0.00 
2019-05-20 03:00:00,0,0,0,14.7,913.4,2.7,0.00 
2019-05-20 03:15:00,0,0,0,14.7,913.3,3.2,0.00 
2019-05-20 03:30:00,0,0,0,14.9,913.4,2.8,0.00 
2019-05-20 03:45:00,0,1,0,14.9,913.1,2.6,0.00 
2019-05-20 04:00:00,0,1,0,15.1,913.1,2.5,0.00 
2019-05-20 04:15:00,0,0,0,14.7,912.8,2.8,0.00 
2019-05-20 04:30:00,0,0,0,14.8,912.8,2.5,0.00 
2019-05-20 04:45:00,0,0,0,15.1,913,2.6,0.00 
2019-05-20 05:00:00,0,0,0,14.7,912.8,3.1,0.00 
2019-05-20 05:15:00,0,1,0,14.4,912.8,3.5,0.00 
2019-05-20 05:30:00,0,0,0,14.3,912.9,3.6,0.00 
2019-05-20 05:45:00,0,0,0,14.6,912.7,3.7,0.00 
2019-05-20 06:00:00,0,0,0,14.2,912.7,4.2,0.00 
2019-05-20 06:15:00,0,2,1,13.9,912.6,4.5,0.00 
2019-05-20 06:30:00,13,0,11,14.4,912.7,4.2,0.16 
2019-05-20 06:45:00,35,2,30,14.6,912.8,3.7,1.06 
2019-05-20 07:00:00,70,13,60,14.4,912.8,4.1,2.44 
2019-05-20 07:15:00,75,9,66,14.6,912.8,3.4,2.82 
2019-05-20 07:30:00,95,18,76,15.2,912.8,3.4,3.28 
2019-05-20 07:45:00,111,2,101,16,912.7,3,4.21 
2019-05-20 08:00:00,153,27,127,16,912.9,3.4,5.52 
2019-05-20 08:15:00,193,47,135,17.3,912.9,2.7,7.25 
2019-05-20 08:30:00,182,36,126,18,912.9,1.7,6.64 
2019-05-20 08:45:00,279,111,124,19,912.7,1.2,9.39 
2019-05-20 09:00:00,404,182,108,20.2,912.7,0.2,13.82 
2019-05-20 09:15:00,505,234,116,22.1,912.9,6552.7,19.99 
2019-05-20 09:30:00,498,189,152,23,912.9,6551.4,21.59 
2019-05-20 09:45:00,707,244,233,23.5,913.1,6551.2,27.00 
2019-05-20 10:00:00,592,157,264,22.8,913.1,6551.2,19.93 
2019-05-20 10:15:00,333,30,238,21.2,913.1,0,16.46 
2019-05-20 10:30:00,405,31,289,21.7,913.1,6553.1,21.40 
2019-05-20 10:45:00,396,20,318,21.4,913.3,6552.5,22.78 
2019-05-20 11:00:00,801,217,326,21.8,913.2,6552.2,21.38 
2019-05-20 11:15:00,523,97,267,21.8,913,6552.4,23.40 
2019-05-20 11:30:00,722,333,175,22,913.2,6552,27.55 
2019-05-20 11:45:00,812,345,154,22.9,913,6551.2,35.46 
2019-05-20 12:00:00,1059,611,141,23.4,912.9,6551.1,39.13 
2019-05-20 12:15:00,1028,606,125,24,912.9,6550.9,42.05 
2019-05-20 12:30:00,1072,636,116,24.7,912.6,6551.1,42.05 
2019-05-20 12:45:00,1089,646,109,25.4,912.5,6550.5,42.48 
2019-05-20 13:00:00,1120,659,112,24.8,912.3,6550.8,42.77 
2019-05-20 13:15:00,1125,661,106,25.6,912.2,6550.1,42.96 
2019-05-20 13:30:00,1147,677,106,26.3,912,6550.2,43.16 
2019-05-20 13:45:00,1141,675,110,26.6,912,6550,43.47 
2019-05-20 14:00:00,1146,648,141,26.4,911.8,6549.6,41.56 
2019-05-20 14:15:00,1113,578,200,26.9,911.5,6549.5,38.14 
2019-05-20 14:30:00,1194,660,209,27.3,911.5,6549.6,29.66 
2019-05-20 14:45:00,925,491,186,27.2,911.2,6549.2,36.87 
2019-05-20 15:00:00,776,361,183,27.7,911.2,6548.7,39.72 
2019-05-20 15:15:00,1169,726,193,27.4,911.1,6548,40.14 
2019-05-20 15:30:00,1013,601,181,27.8,910.9,6548.5,40.59 
2019-05-20 15:45:00,746,348,209,28.1,910.6,6548.6,28.74 
2019-05-20 16:00:00,466,70,241,26.7,910.4,6548.4,17.56 
2019-05-20 16:15:00,365,37,239,27.3,910.5,6548,19.39 
2019-05-20 16:30:00,607,379,190,27.5,910.2,6548.6,21.56 
2019-05-20 16:45:00,811,699,130,27.7,910.1,6548.6,26.24 
2019-05-20 17:00:00,743,715,95,27.9,909.9,6547.9,28.22 
2019-05-20 17:15:00,686,707,80,28.1,909.8,6547.9,26.38 
2019-05-20 17:30:00,628,702,75,28.5,909.8,6547.7,23.73 
2019-05-20 17:45:00,536,644,80,28.9,909.7,6547.5,18.01 
2019-05-20 18:00:00,469,617,91,28.2,909.6,6547.3,14.28 
2019-05-20 18:15:00,398,635,80,28.6,909.9,6547.6,15.19 
2019-05-20 18:30:00,325,618,77,28.1,909.6,6547.4,10.96 
2019-05-20 18:45:00,105,62,73,27.9,909.7,6547.4,5.81 
2019-05-20 19:00:00,206,426,93,27.3,909.7,6547.8,7.11 
2019-05-20 19:15:00,176,469,96,27.9,909.8,6547.7,6.17 
2019-05-20 19:30:00,118,363,66,27.5,909.6,6547.8,3.47 
2019-05-20 19:45:00,88,301,56,27.3,909.7,6547.8,2.17 
2019-05-20 20:00:00,67,250,51,27.4,909.9,6547.9,1.80 
2019-05-20 20:15:00,34,42,32,26.8,909.9,6548,1.06 
2019-05-20 20:30:00,19,81,17,26.6,909.9,6548.1,0.41 
2019-05-20 20:45:00,4,3,5,26.1,910.1,6548.3,0.02 
2019-05-20 21:00:00,0,1,0,25.8,910,6548.2,0.00 
2019-05-20 21:15:00,0,1,0,25.2,910.1,6548.7,0.00 
2019-05-20 21:30:00,0,0,0,24.9,910.5,6548.7,0.00 
2019-05-20 21:45:00,0,0,0,24.9,910.6,6548.9,0.00 
2019-05-20 22:00:00,0,0,0,25,910.7,6548.6,0.00 
2019-05-20 22:15:00,0,0,0,24.9,910.8,6548.7,0.00 
2019-05-20 22:30:00,0,0,0,25.1,910.9,6548.4,0.00 
2019-05-20 22:45:00,0,0,0,24.9,911.1,6548.5,0.00 
2019-05-20 23:00:00,0,2,0,24.3,911.2,6548.6,0.00 
2019-05-20 23:15:00,0,1,0,24.1,911.3,6549,0.00 
2019-05-20 23:30:00,0,0,0,23.6,911.5,6549.1,0.00 
2019-05-20 23:45:00,0,0,0,22.8,911.2,6549.7,0.00 
