Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horicontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-07-09 12:45:00,732.06,528.18,201.91,29.86,854.54,16.43,81.76 
2019-07-09 13:00:00,754.89,544.65,207.54,30.21,854.44,16.72,82.30 
2019-07-09 13:15:00,810.09,584.48,229.94,30.5,854.25,14.89,84.53 
2019-07-09 13:30:00,801.28,578.12,212.13,30.34,854.12,17.02,90.05 
2019-07-09 13:45:00,807.81,582.84,211.57,30.65,853.97,15.54,92.01 
2019-07-09 14:00:00,816.23,588.91,210.22,30.94,853.85,15.37,92.30 
2019-07-09 14:15:00,814.99,588.02,208.72,31.38,853.67,14.34,86.20 
2019-07-09 14:30:00,778.04,561.36,224.82,31.08,853.47,15.55,95.60 
2019-07-09 14:45:00,883.26,637.27,207.65,31.62,853.16,15.77,98.18 
2019-07-09 15:00:00,857.34,618.57,187.06,31.31,852.99,16.48,97.44 
2019-07-09 15:15:00,819.13,591,186.88,31.88,852.74,13.74,95.02 
2019-07-09 15:30:00,857.23,618.49,180.8,31.82,852.55,13.42,97.38 
2019-07-09 15:45:00,796.92,574.98,192.63,32.15,852.37,12.9,95.48 
2019-07-09 16:00:00,791.17,570.83,199.88,32.29,852.22,12.87,90.59 
2019-07-09 16:15:00,687.61,496.11,215.35,32.58,852.08,13,80.75 
2019-07-09 16:30:00,753.11,543.37,226.87,32.55,851.96,12.04,62.08 
2019-07-09 16:45:00,796.13,574.41,238.39,32.26,851.83,12.69,86.39 
2019-07-09 17:00:00,852.53,615.1,276.33,33.31,851.7,11.22,79.96 
2019-07-09 17:15:00,687.67,496.15,252.73,32.77,851.57,10.57,51.84 
2019-07-09 17:30:00,360.63,260.19,188.21,32.52,851.47,11,60.16 
2019-07-09 17:45:00,636.27,459.07,245.46,32.87,851.19,11.69,54.26 
2019-07-09 18:00:00,506.18,365.21,220.35,32.8,851.18,11.88,36.77 
2019-07-09 18:15:00,470.42,339.41,214.02,31.99,851.03,12.67,49.54 
2019-07-09 18:30:00,459.48,331.51,223.93,32.68,850.95,12.03,50.66 
2019-07-09 18:45:00,459.13,331.26,232.71,32.51,850.91,11.24,45.64 
2019-07-09 19:00:00,379.64,273.91,197.65,32.49,850.84,11.79,30.78 
2019-07-09 19:15:00,374.83,270.44,201.51,32.46,850.71,12.12,26.21 
2019-07-09 19:30:00,216.79,156.42,117.96,31.54,850.75,11.53,16.49 
2019-07-09 19:45:00,155.23,112,84.81,31.37,850.72,11.39,19.25 
2019-07-09 20:00:00,216.63,156.3,119.56,31.36,850.63,11.37,15.95 
2019-07-09 20:15:00,139.05,100.32,75.45,31.35,850.7,10.93,12.23 
2019-07-09 20:30:00,140.25,101.19,77.29,31.53,850.6,11.05,15.23 
2019-07-09 20:45:00,139.42,100.59,75.03,31.68,850.68,10.67,12.30 
2019-07-09 21:00:00,133.42,96.26,74.28,31.34,850.72,10.3,11.27 
2019-07-09 21:15:00,102.59,74.02,56.47,31.37,850.64,8.77,6.86 
2019-07-09 21:30:00,49.99,36.07,27.45,30.94,850.58,8.6,2.93 
2019-07-09 21:45:00,16.59,11.97,9.36,30.59,850.69,9.23,0.63 
2019-07-09 22:00:00,0,0,0,30.17,850.74,10.41,0.35 
2019-07-09 22:15:00,0,0,0,29.63,850.69,12.04,0.34 
2019-07-09 22:30:00,0,0,0,28.98,850.82,13.18,0.34 
2019-07-09 22:45:00,0,0,0,28.39,850.85,14.22,0.34 
2019-07-09 23:00:00,0,0,0,28.04,850.98,15.11,0.34 
2019-07-09 23:15:00,0,0,0,27.33,851.18,16.62,0.34 
2019-07-09 23:30:00,0,0,0,26.97,851.33,16.88,0.34 
2019-07-09 23:45:00,0,0,0,26.65,851.29,17.48,0.27 
2019-07-10 00:00:00,0,0,0,25.57,851.31,19.71,0.24 
2019-07-10 00:15:00,0,0,0,25.21,851.3,20.19,0.23 
2019-07-10 00:30:00,0,0,0,25.11,851.32,20.64,0.23 
2019-07-10 00:45:00,0,0,0,25.24,851.32,20.45,0.23 
2019-07-10 01:00:00,0,0,0,25.68,851.32,19.09,0.23 
2019-07-10 01:15:00,0,0,0,25.5,851.33,19,0.23 
2019-07-10 01:30:00,0,0,0,25.18,851.34,19.48,0.23 
2019-07-10 01:45:00,0,0,0,25.18,851.39,19.3,0.24 
2019-07-10 02:00:00,0,0,0,25.05,851.37,19.59,0.23 
2019-07-10 02:15:00,0,0,0,24.87,851.41,20,0.24 
2019-07-10 02:30:00,0,0,0,24.41,851.49,21.15,0.24 
2019-07-10 02:45:00,0,0,0,24.39,851.63,21.58,0.24 
2019-07-10 03:00:00,0,0,0,24.71,851.68,21.34,0.23 
2019-07-10 03:15:00,0,0,0,24.34,851.69,22.36,0.23 
2019-07-10 03:30:00,0,0,0,24.29,851.74,22.85,0.24 
2019-07-10 03:45:00,0,0,0,24.48,851.8,24.24,0.24 
2019-07-10 04:00:00,0,0,0,24.31,851.79,25.63,0.23 
2019-07-10 04:15:00,0,0,0,23.3,851.79,26.69,0.23 
2019-07-10 04:30:00,0,0,0,23.32,851.79,27.73,0.23 
2019-07-10 04:45:00,0,0,0,23.5,851.85,26.67,0.23 
2019-07-10 05:00:00,0,0,0,23.82,852.11,25.35,0.24 
2019-07-10 05:15:00,0,0,0,23.55,852.6,32.69,0.23 
2019-07-10 05:30:00,0,0,0,23.14,852.76,36.36,0.23 
2019-07-10 05:45:00,0,0,0,22.88,853.06,37.54,0.24 
2019-07-10 06:00:00,0,0,0,22.7,853.16,38.02,0.23 
2019-07-10 06:15:00,0,0,0,22.43,853.29,41.41,0.24 
2019-07-10 06:30:00,0,0,0,22.08,853.3,44.01,0.23 
2019-07-10 06:45:00,0,0,0,21.93,853.57,44.06,0.24 
2019-07-10 07:00:00,0,0,0,22.1,853.61,42.92,0.23 
2019-07-10 07:15:00,0,0,0,22.28,853.79,41,0.24 
2019-07-10 07:30:00,0,0,0,22.32,854.08,38.63,0.33 
2019-07-10 07:45:00,9.95,7.18,4.71,22.31,854.25,38.58,1.55 
2019-07-10 08:00:00,15.99,11.54,7.99,22.61,854.27,37.14,1.16 
2019-07-10 08:15:00,11.03,7.96,5.77,22.59,854.33,36.89,2.24 
2019-07-10 08:30:00,34.69,25.03,18.26,22.78,854.31,36.24,5.09 
2019-07-10 08:45:00,55.85,40.3,28.67,22.99,854.29,35.73,6.69 
2019-07-10 09:00:00,53.26,38.43,28.14,23.02,854.36,35.73,7.30 
2019-07-10 09:15:00,73.66,53.15,39.7,23.08,854.44,35.13,10.60 
2019-07-10 09:30:00,117.49,84.77,63.17,23.59,854.38,32.98,15.84 
2019-07-10 09:45:00,163.65,118.07,89,23.72,854.51,32.24,18.80 
2019-07-10 10:00:00,171.37,123.65,90.62,23.8,854.54,32.33,15.31 
2019-07-10 10:15:00,108.03,77.95,59.29,23.79,854.57,32.51,11.45 
2019-07-10 10:30:00,107.37,77.47,57.94,23.5,854.56,32.64,16.70 
2019-07-10 10:45:00,189.78,136.93,100.07,23.6,854.73,33.03,25.57 
2019-07-10 11:00:00,209.87,151.42,112.57,24.14,854.65,31.15,24.05 
2019-07-10 11:15:00,192.98,139.24,105.35,24.34,854.61,30.59,22.86 
2019-07-10 11:30:00,262.46,189.36,141.65,24.51,854.53,30.22,39.91 
2019-07-10 11:45:00,591.63,426.86,304.2,25.35,854.39,29.63,64.95 
2019-07-10 12:00:00,623.59,449.92,290.31,25.47,854.57,29.6,64.28 
2019-07-10 12:15:00,436.34,314.82,220.27,25.44,854.58,29.12,57.05 
2019-07-10 12:30:00,461.89,333.26,226.85,24.99,854.65,30.17,50.57 
2019-07-10 12:45:00,514.28,371.05,229.43,24.99,854.54,30.97,62.95 
2019-07-10 13:00:00,332.15,239.65,177.76,25.05,854.55,30.56,50.58 
2019-07-10 13:15:00,790.78,570.55,255.76,25.55,854.51,30.2,87.42 
2019-07-10 13:30:00,823.8,594.37,282.66,26.58,854.4,28.27,92.06 
2019-07-10 13:45:00,1000.93,722.17,300.67,26.32,854.35,28.53,82.58 
2019-07-10 14:00:00,706.11,509.46,292.35,26.01,854.31,29.27,56.17 
2019-07-10 14:15:00,378.12,272.81,203.3,25.45,854.37,30.37,47.66 
2019-07-10 14:30:00,454.29,327.77,235.13,25.37,854.34,31.54,58.65 
2019-07-10 14:45:00,644.36,464.91,304.17,25.74,854.33,29.78,65.66 
2019-07-10 15:00:00,473.93,341.94,253.2,25.55,854.3,29.1,52.34 
2019-07-10 15:15:00,415.25,299.61,220.37,25.67,854.27,29.55,46.41 
2019-07-10 15:30:00,364.32,262.86,191.83,25.9,854.13,29.5,40.38 
2019-07-10 15:45:00,313.33,226.07,168.32,25.74,854.09,28.5,33.91 
2019-07-10 16:00:00,259.94,187.55,142.19,25.69,854.06,28.54,32.17 
2019-07-10 16:15:00,280.64,202.48,148.63,25.91,853.96,28.68,33.74 
2019-07-10 16:30:00,295.98,213.55,160.76,26.24,853.84,29.17,35.90 
2019-07-10 16:45:00,329.29,237.58,171.48,26.39,853.71,28.83,45.23 
2019-07-10 17:00:00,434.68,313.62,212.33,26.94,853.5,27.8,56.62 
2019-07-10 17:15:00,329.47,237.71,174.74,27.1,853.5,25.73,38.92 
2019-07-10 17:30:00,286.95,207.04,150.75,27.86,853.47,25.12,43.42 
2019-07-10 17:45:00,430.01,310.25,203.76,27.73,853.42,24.23,47.58 
2019-07-10 18:00:00,339.38,244.86,161.83,27.64,853.43,24.41,31.13 
2019-07-10 18:15:00,222.79,160.75,115.68,27.34,853.48,25.49,23.88 
2019-07-10 18:30:00,197.87,142.76,105.53,27.51,853.54,25.52,18.97 
2019-07-10 18:45:00,122.11,88.1,65.74,27.29,853.65,26.04,12.81 
2019-07-10 19:00:00,105.13,75.85,55.33,27.31,853.68,25.38,11.80 
2019-07-10 19:15:00,108.27,78.12,57.62,27.25,853.71,25.83,14.45 
2019-07-10 19:30:00,112.04,80.84,58.91,26.71,853.81,29.87,11.04 
2019-07-10 19:45:00,78.78,56.84,41.63,26.05,853.98,32.71,6.11 
2019-07-10 20:00:00,36.69,26.47,19.36,24.16,854,40.07,3.64 
2019-07-10 20:15:00,33.91,24.47,18.42,23.31,854.19,44.99,4.57 
2019-07-10 20:30:00,39.19,28.27,20.84,21.98,854.4,49.03,4.85 
2019-07-10 20:45:00,41.02,29.6,22.65,22.38,854.59,46.59,4.24 
2019-07-10 21:00:00,45.03,32.49,25.3,22.75,854.77,44.2,3.99 
2019-07-10 21:15:00,25.05,18.07,13.04,22.94,854.91,42.4,2.69 
2019-07-10 21:30:00,23.91,17.25,12.62,22.96,855.04,42.17,0.62 
2019-07-10 21:45:00,0,0,0,22.9,854.98,42.23,0.34 
2019-07-10 22:00:00,0,0,0,22.84,855.04,42.49,0.31 
2019-07-10 22:15:00,0,0,0,22.91,855.09,41.93,0.31 
2019-07-10 22:30:00,0,0,0,22.96,855.17,41.31,0.31 
2019-07-10 22:45:00,0,0,0,23.03,855.2,41.08,0.31 
2019-07-10 23:00:00,0,0,0,23.02,855.4,41.35,0.31 
2019-07-10 23:15:00,0,0,0,23,855.51,41.71,0.30 
2019-07-10 23:30:00,0,0,0,23.19,855.71,40.54,0.30 
2019-07-10 23:45:00,0,0,0,23.15,855.88,40.73,0.24 
2019-07-11 00:00:00,0,0,0,23.04,855.96,41.04,0.24 
2019-07-11 00:15:00,0,0,0,23.35,856,38.97,0.24 
2019-07-11 00:30:00,0,0,0,22.94,855.98,40.83,0.24 
2019-07-11 00:45:00,0,0,0,22.59,855.92,42.49,0.23 
2019-07-11 01:00:00,0,0,0,22.6,855.87,41.99,0.23 
2019-07-11 01:15:00,0,0,0,22.43,855.89,43.2,0.23 
2019-07-11 01:30:00,0,0,0,22.34,855.87,43.61,0.23 
2019-07-11 01:45:00,0,0,0,22.24,855.82,44.26,0.24 
2019-07-11 02:00:00,0,0,0,22.31,855.7,43.56,0.23 
2019-07-11 02:15:00,0,0,0,22.38,855.48,43.09,0.23 
2019-07-11 02:30:00,0,0,0,22.08,855.44,44.28,0.23 
2019-07-11 02:45:00,0,0,0,22.49,855.3,41.61,0.23 
2019-07-11 03:00:00,0,0,0,22.6,855.12,40.76,0.23 
2019-07-11 03:15:00,0,0,0,22.7,855.07,40.48,0.23 
2019-07-11 03:30:00,0,0,0,22.76,854.97,39.75,0.23 
2019-07-11 03:45:00,0,0,0,22.88,854.95,38.92,0.24 
2019-07-11 04:00:00,0,0,0,22.91,854.96,38.27,0.24 
2019-07-11 04:15:00,0,0,0,23,854.83,37.54,0.24 
2019-07-11 04:30:00,0,0,0,22.83,854.71,38.46,0.23 
2019-07-11 04:45:00,0,0,0,22.69,854.71,38.44,0.24 
2019-07-11 05:00:00,0,0,0,22.96,854.62,37.11,0.23 
2019-07-11 05:15:00,0,0,0,22.88,854.68,37.05,0.24 
2019-07-11 05:30:00,0,0,0,22.94,854.72,36.68,0.23 
2019-07-11 05:45:00,0,0,0,22.92,854.79,36.49,0.24 
2019-07-11 06:00:00,0,0,0,22.84,854.88,36.37,0.24 
2019-07-11 06:15:00,0,0,0,22.86,854.95,35.84,0.23 
2019-07-11 06:30:00,0,0,0,23.09,854.95,34.27,0.24 
2019-07-11 06:45:00,0,0,0,23.06,854.98,33.73,0.24 
2019-07-11 07:00:00,0,0,0,22.99,855,33.96,0.24 
2019-07-11 07:15:00,0,0,0,22.98,854.96,33.8,0.24 
2019-07-11 07:30:00,0,0,0,22.71,855.07,34.62,0.25 
2019-07-11 07:45:00,0.83,0.6,0.23,22.67,855.26,34.52,0.75 
2019-07-11 08:00:00,18.45,13.31,10.12,22.43,855.44,34.58,2.34 
2019-07-11 08:15:00,35.35,25.51,20.21,22.9,855.44,32.55,3.95 
2019-07-11 08:30:00,54.46,39.29,31.6,23.13,855.47,31.58,6.66 
2019-07-11 08:45:00,83.55,60.28,48.01,23.44,855.55,30.7,8.12 
2019-07-11 09:00:00,96.08,69.32,53.29,23.96,855.71,29.56,11.92 
2019-07-11 09:15:00,124.91,90.12,69.18,24.32,855.83,29.03,15.51 
2019-07-11 09:30:00,163.54,117.99,93.81,24.71,855.9,27.93,16.39 
2019-07-11 09:45:00,187.45,135.24,106.93,25.01,855.97,26.89,20.34 
2019-07-11 10:00:00,295.36,213.1,173.98,25.6,856.14,25.23,35.74 
2019-07-11 10:15:00,322.22,232.48,189.82,26.85,856.26,22,35.81 
2019-07-11 10:30:00,180.99,130.58,102.84,25.67,856.45,27.43,35.65 
2019-07-11 10:45:00,533.47,384.9,344.55,25.92,856.37,27.76,60.27 
2019-07-11 11:00:00,534.13,385.38,341.55,26.98,856.28,24.19,41.22 
2019-07-11 11:15:00,625.65,451.4,401.51,27.29,856.29,22.09,61.68 
2019-07-11 11:30:00,742.43,535.66,420.57,27.72,856.28,19.95,42.41 
2019-07-11 11:45:00,371.31,267.9,194.56,27.33,856.26,21.1,63.27 
2019-07-11 12:00:00,458.39,330.73,225.06,27.8,856.31,21.05,50.22 
2019-07-11 12:15:00,458.82,331.04,215.16,28.13,856.32,18.35,54.69 
2019-07-11 12:30:00,495.68,357.63,211.08,28.02,856.29,17.61,55.26 
2019-07-11 12:45:00,588.71,424.76,228.61,28.48,856.28,16.05,67.11 
2019-07-11 13:00:00,673.17,485.69,253.7,29.83,856.26,14.93,69.20 
2019-07-11 13:15:00,907.81,654.98,175.23,30.19,856.13,18.19,77.47 
2019-07-11 13:30:00,708.57,511.23,159.07,30.27,856.07,17.34,83.33 
2019-07-11 13:45:00,950.39,685.71,126.04,29.59,855.9,16.42,88.34 
2019-07-11 14:00:00,936,675.32,107.05,30.05,855.65,15.26,86.08 
2019-07-11 14:15:00,893.11,644.38,82.59,30.29,855.5,18.57,85.53 
2019-07-11 14:30:00,899.98,649.34,83.94,31.62,855.33,15.75,83.98 
2019-07-11 14:45:00,703.84,507.82,147.71,30.57,855.24,13.68,64.93 
2019-07-11 15:00:00,697.29,503.1,172.85,31.46,855.17,15.32,82.25 
2019-07-11 15:15:00,901.02,650.09,90.39,32.48,855.01,13.27,84.55 
2019-07-11 15:30:00,876.69,632.53,89.47,32.24,854.7,13.7,71.83 
2019-07-11 15:45:00,917.08,661.67,105.28,32.36,854.57,11.72,57.04 
2019-07-11 16:00:00,900.19,649.49,107.2,32.04,854.39,12.83,85.04 
2019-07-11 16:15:00,842.18,607.63,88.9,32.65,854.31,11.32,47.33 
2019-07-11 16:30:00,503.7,363.42,100.83,32.47,854.16,11.16,57.34 
2019-07-11 16:45:00,843.73,608.75,94.43,31.91,854.08,9.45,79.41 
2019-07-11 17:00:00,751.75,542.39,86.01,32.88,853.98,9.06,69.59 
2019-07-11 17:15:00,797.28,575.24,81.64,32.31,853.95,9.28,77.62 
2019-07-11 17:30:00,779.25,562.23,86.43,32.62,853.85,9.01,69.09 
2019-07-11 17:45:00,785.13,566.47,110.82,33.25,853.81,8.19,38.99 
2019-07-11 18:00:00,302.43,218.21,88.14,32.87,853.81,11.43,52.92 
2019-07-11 18:15:00,585.91,422.74,125.05,32.69,853.99,11.87,40.46 
2019-07-11 18:30:00,389.53,281.05,130.47,32.13,854.01,13.78,19.00 
2019-07-11 18:45:00,118.01,85.15,67.68,31.84,854.04,13.73,12.89 
2019-07-11 19:00:00,117.88,85.05,65.6,31.55,854.04,13.34,12.81 
2019-07-11 19:15:00,96.56,69.67,51.56,31.38,854.44,14.43,9.85 
2019-07-11 19:30:00,91.51,66.03,48.4,30,854.12,15.44,12.33 
2019-07-11 19:45:00,117.53,84.8,62.58,28.09,854.24,20.37,11.68 
2019-07-11 20:00:00,97.62,70.43,53.57,27.89,854.5,20.5,8.39 
2019-07-11 20:15:00,61.85,44.62,32.76,28.34,854.83,20.46,5.47 
2019-07-11 20:30:00,46.75,33.73,26.29,28.07,855.17,19.37,7.00 
2019-07-11 20:45:00,102.83,74.19,59.67,28.34,855.26,19.64,7.83 
2019-07-11 21:00:00,61.03,44.04,33.35,28.39,855.47,19.54,5.37 
2019-07-11 21:15:00,51.2,36.94,29.38,28.6,855.58,18.49,3.99 
2019-07-11 21:30:00,48.31,34.85,29.19,27.83,855.63,19.69,2.55 
2019-07-11 21:45:00,30.02,21.66,17.57,27.85,855.84,19.43,1.02 
2019-07-11 22:00:00,1.77,1.27,1.5,27.9,855.97,19.67,0.41 
2019-07-11 22:15:00,0,0,0,27.71,856.15,20.55,0.33 
2019-07-11 22:30:00,0,0,0,26.95,856.09,22.08,0.34 
2019-07-11 22:45:00,0,0,0,26.49,856.13,23.13,0.33 
2019-07-11 23:00:00,0,0,0,25.66,856.22,24.47,0.33 
2019-07-11 23:15:00,0,0,0,25.25,856.31,29.18,0.33 
2019-07-11 23:30:00,0,0,0,24.82,856.52,30.06,0.33 
2019-07-11 23:45:00,0,0,0,24.76,856.5,29.09,0.26 
2019-07-12 00:00:00,0,0,0,24.51,856.64,29.63,0.23 
2019-07-12 00:15:00,0,0,0,24.22,856.57,31.63,0.23 
2019-07-12 00:30:00,0,0,0,24.04,856.57,31.05,0.24 
2019-07-12 00:45:00,0,0,0,24.74,856.51,28.47,0.23 
2019-07-12 01:00:00,0,0,0,23.04,856.4,35.22,0.23 
2019-07-12 01:15:00,0,0,0,23.75,856.4,31.93,0.23 
2019-07-12 01:30:00,0,0,0,25.06,856.36,27.31,0.23 
2019-07-12 01:45:00,0,0,0,24.35,856.34,29.26,0.23 
2019-07-12 02:00:00,0,0,0,24.11,856.32,29.28,0.24 
2019-07-12 02:15:00,0,0,0,23.32,856.29,31.42,0.24 
2019-07-12 02:30:00,0,0,0,23.64,856.18,31.05,0.23 
2019-07-12 02:45:00,0,0,0,23.3,856.13,33.07,0.24 
2019-07-12 03:00:00,0,0,0,22.8,856,34.09,0.24 
2019-07-12 03:15:00,0,0,0,22.67,855.97,34.11,0.24 
2019-07-12 03:30:00,0,0,0,22.61,856,33.84,0.23 
2019-07-12 03:45:00,0,0,0,22.54,855.98,33.71,0.23 
2019-07-12 04:00:00,0,0,0,22.1,855.88,35.35,0.24 
2019-07-12 04:15:00,0,0,0,21.87,855.82,36.11,0.24 
2019-07-12 04:30:00,0,0,0,21.5,855.77,37.66,0.24 
2019-07-12 04:45:00,0,0,0,21.82,855.69,35.35,0.24 
2019-07-12 05:00:00,0,0,0,21.7,855.65,35.57,0.24 
2019-07-12 05:15:00,0,0,0,21.64,855.67,35.65,0.24 
2019-07-12 05:30:00,0,0,0,21.23,855.67,36.98,0.24 
2019-07-12 05:45:00,0,0,0,21.47,855.61,35.16,0.23 
2019-07-12 06:00:00,0,0,0,21.33,855.67,36,0.24 
2019-07-12 06:15:00,0,0,0,21.29,855.66,35.65,0.24 
2019-07-12 06:30:00,0,0,0,21.34,855.7,35.24,0.24 
2019-07-12 06:45:00,0,0,0,21.2,855.74,35.26,0.23 
2019-07-12 07:00:00,0,0,0,21.25,855.81,35.08,0.24 
2019-07-12 07:15:00,0,0,0,21.52,855.89,33.99,0.25 
2019-07-12 07:30:00,0,0,0,21.47,856.06,34.14,0.19 
2019-07-12 07:45:00,1.94,1.4,1.24,21.52,856.28,34.1,1.04 
2019-07-12 08:00:00,19.89,14.35,12.17,21.96,856.51,32.52,2.38 
2019-07-12 08:15:00,48.49,34.98,32.95,22.41,856.52,31.44,3.68 
2019-07-12 08:30:00,87.55,63.16,60.31,22.62,856.56,31.12,4.94 
2019-07-12 08:45:00,130.74,94.33,88.95,22.99,856.57,30.72,6.96 
2019-07-12 09:00:00,178.13,128.52,119.25,23.88,856.63,29.38,10.44 
2019-07-12 09:15:00,231.95,167.35,150.58,24.94,856.67,26.31,15.13 
2019-07-12 09:30:00,287.46,207.4,183.34,26.07,856.75,23.42,20.97 
2019-07-12 09:45:00,348.67,251.56,221.38,27.14,856.82,21.08,27.37 
2019-07-12 10:00:00,392.25,283.01,251.03,27.25,856.81,23.77,33.73 
2019-07-12 10:15:00,444.42,320.65,288.69,27.74,856.71,21.7,40.21 
2019-07-12 10:30:00,483.39,348.77,318.93,28.27,856.71,20.92,46.53 
2019-07-12 10:45:00,513.3,370.35,342.77,28.37,856.68,20.16,52.74 
2019-07-12 11:00:00,544.39,392.77,361.98,30.28,856.57,15.01,58.82 
2019-07-12 11:15:00,575.59,415.29,373.63,30.7,856.48,13.98,64.16 
2019-07-12 11:30:00,603.71,435.57,360.48,30.83,856.43,13.98,68.90 
2019-07-12 11:45:00,637.63,460.05,308.43,30.7,856.34,13.89,73.74 
2019-07-12 12:00:00,670.99,484.12,211.21,31.83,856.26,12.29,75.66 
2019-07-12 12:15:00,703.37,507.48,124.71,32.14,856.25,11.19,79.94 
2019-07-12 12:30:00,742.1,535.43,90.11,32.44,856.15,9.37,84.03 
2019-07-12 12:45:00,777.96,561.3,78.11,32.62,856.06,8.67,87.55 
2019-07-12 13:00:00,796.28,574.52,72.92,32.75,856.01,8.37,88.77 
2019-07-12 13:15:00,823.88,594.43,69.51,32.57,855.98,8.65,88.28 
2019-07-12 13:30:00,848.26,612.02,67.42,33.58,855.72,8.95,89.62 
2019-07-12 13:45:00,861.67,621.7,65.59,33.25,855.68,9.09,87.88 
2019-07-12 14:00:00,877.59,633.18,64.23,32.68,855.58,9.2,77.98 
2019-07-12 14:15:00,885.17,638.65,61.81,32.84,855.57,8.87,74.64 
2019-07-12 14:30:00,895.43,646.05,60.39,32.82,855.41,8.27,74.97 
2019-07-12 14:45:00,896.24,646.64,59.51,33.46,855.19,9.33,82.76 
2019-07-12 15:00:00,890.72,642.66,58.88,33.55,855.1,8.45,83.02 
2019-07-12 15:15:00,884.21,637.96,60.61,33.21,855.05,9.3,81.94 
2019-07-12 15:30:00,879.65,634.67,60.02,33.24,854.84,9.14,82.12 
2019-07-12 15:45:00,865.81,624.68,61.26,33.64,854.72,8.33,81.10 
2019-07-12 16:00:00,830.15,598.96,66,33.71,854.49,9.8,80.89 
2019-07-12 16:15:00,827.59,597.1,67.14,33.34,854.39,10.12,80.82 
2019-07-12 16:30:00,805.03,580.83,70.51,33.73,854.15,10.86,81.90 
2019-07-12 16:45:00,795.03,573.62,67.78,34.02,854.16,8.31,83.51 
2019-07-12 17:00:00,787.82,568.41,67.61,33.89,854.03,6.71,79.92 
2019-07-12 17:15:00,758.6,547.33,68.86,32.98,854.04,7.95,80.50 
2019-07-12 17:30:00,743.09,536.14,67.69,34.18,853.93,5.27,76.33 
2019-07-12 17:45:00,712.95,514.4,65.7,34.13,853.72,0.69,71.96 
2019-07-12 18:00:00,669.61,483.12,72.17,34.83,853.67,1.83,66.36 
2019-07-12 18:15:00,634.05,457.46,86.79,34.79,853.71,2.87,61.53 
2019-07-12 18:30:00,609.57,439.8,127.93,34.98,853.63,0.5,55.23 
2019-07-12 18:45:00,559.13,403.41,200.9,34.89,853.69,2.28,47.81 
2019-07-12 19:00:00,515.33,371.81,257.35,34.31,853.65,3.83,42.11 
2019-07-12 19:15:00,471.06,339.87,274.88,34.5,853.54,5.03,35.50 
2019-07-12 19:30:00,423.85,305.81,262.11,34.38,853.49,6.4,29.74 
2019-07-12 19:45:00,376.46,271.61,236.45,33.96,853.59,7.19,23.76 
2019-07-12 20:00:00,330.78,238.66,211.66,33.84,853.55,6.67,17.41 
2019-07-12 20:15:00,272.59,196.68,178.56,33.91,853.62,6.16,11.69 
2019-07-12 20:30:00,220.52,159.1,148.52,33.85,853.61,4.55,7.57 
2019-07-12 20:45:00,173.36,125.08,119.24,33.49,853.6,3.96,5.36 
2019-07-12 21:00:00,126.06,90.95,86.79,33.25,853.65,4.24,4.07 
2019-07-12 21:15:00,84.13,60.7,57.54,32.9,853.66,3.68,2.83 
2019-07-12 21:30:00,46.93,33.86,31.25,32.35,853.7,5.63,1.40 
2019-07-12 21:45:00,17.51,12.64,12,31.79,853.8,6.59,0.38 
2019-07-12 22:00:00,0,0,0.09,30.86,853.82,9.19,0.33 
2019-07-12 22:15:00,0,0,0,29.89,853.94,12.15,0.33 
2019-07-12 22:30:00,0,0,0,29.33,853.99,13.98,0.34 
2019-07-12 22:45:00,0,0,0,28.19,854.09,14.94,0.34 
2019-07-12 23:00:00,0,0,0,27.87,854.18,12.68,0.34 
2019-07-12 23:15:00,0,0,0,27.19,854.31,13.45,0.33 
2019-07-12 23:30:00,0,0,0,26.33,854.35,14.6,0.33 
2019-07-12 23:45:00,0,0,0,26.06,854.44,14.16,0.26 
2019-07-13 00:00:00,0,0,0,25.8,854.54,13.07,0.23 
2019-07-13 00:15:00,0,0,0,26.08,854.59,15.63,0.23 
2019-07-13 00:30:00,0,0,0,25.9,854.65,15.95,0.23 
2019-07-13 00:45:00,0,0,0,26.77,854.61,13.11,0.23 
2019-07-13 01:00:00,0,0,0,26.16,854.59,12.8,0.23 
2019-07-13 01:15:00,0,0,0,25.81,854.53,12.46,0.23 
2019-07-13 01:30:00,0,0,0,25,854.51,15.49,0.23 
2019-07-13 01:45:00,0,0,0,25.75,854.41,14.21,0.24 
2019-07-13 02:00:00,0,0,0,24.66,854.44,17.16,0.23 
2019-07-13 02:15:00,0,0,0,24.47,854.33,17.82,0.23 
2019-07-13 02:30:00,0,0,0,24.29,854.26,18.86,0.24 
2019-07-13 02:45:00,0,0,0,23.42,854.15,20.72,0.23 
2019-07-13 03:00:00,0,0,0,23.75,854.03,20,0.23 
2019-07-13 03:15:00,0,0,0,23.13,853.98,22.32,0.24 
2019-07-13 03:30:00,0,0,0,22.84,853.88,25.91,0.24 
2019-07-13 03:45:00,0,0,0,23.4,853.68,25.48,0.24 
2019-07-13 04:00:00,0,0,0,24.35,853.6,23.77,0.24 
2019-07-13 04:15:00,0,0,0,24.33,853.5,24.27,0.24 
2019-07-13 04:30:00,0,0,0,24.13,853.32,25,0.24 
